article_id,item_popularity,item_avg,product_type_name,product_group_name,colour_group_name,garment_group_name
620197015,6,0.004344632768361582,Dress,Garment Full body,Light Pink,Jersey Basic
620197042,39,0.008173837461973057,Dress,Garment Full body,Dark Blue,Jersey Basic
620197048,24,0.0073975988700564965,Dress,Garment Full body,Other Pink,Jersey Basic
620208038,49,0.009006226219301278,Leggings/Tights,Garment Lower body,Dark Blue,Jersey Basic
620208048,15,0.008396610169491527,Leggings/Tights,Garment Lower body,Pink,Jersey Basic
620208069,13,0.009775749674054758,Leggings/Tights,Garment Lower body,Black,Jersey Basic
620214001,3,0.042355932203389825,Trousers,Garment Lower body,Beige,Trousers
620236002,6,0.040661016949152536,Skirt,Garment Lower body,Light Beige,Trousers
620242001,88,0.045348805855161795,Trousers,Garment Lower body,Light Green,Trousers
620242002,24,0.052459039548022605,Trousers,Garment Lower body,Black,Trousers
620299001,24,0.02278248587570621,Sweater,Garment Upper body,Green,Knitwear
620319001,291,0.008316442425301412,Sunglasses,Accessories,Light Orange,Accessories
620337002,29,0.011170075978959672,Bodysuit,Garment Upper body,Pink,Jersey Basic
620337052,24,0.013512711864406779,Bodysuit,Garment Upper body,Light Pink,Jersey Basic
620349001,79,0.026854966745333612,Sweater,Garment Upper body,Dark Blue,Jersey Fancy
620423010,41,0.008811492352211658,T-shirt,Garment Upper body,White,Jersey Basic
620423035,28,0.009579903147699756,T-shirt,Garment Upper body,Light Pink,Jersey Basic
620424031,76,0.013371320249776985,T-shirt,Garment Upper body,Light Grey,Jersey Basic
620424038,45,0.013360451977401128,T-shirt,Garment Upper body,White,Jersey Basic
620424049,22,0.014015408320493068,T-shirt,Garment Upper body,White,Jersey Basic
620424074,14,0.01325181598062954,T-shirt,Garment Upper body,Pink,Jersey Basic
620425030,138,0.008253746008351753,Hair/alice band,Accessories,Dark Green,Accessories
620434003,47,0.010073205914172375,T-shirt,Garment Upper body,Dark Grey,Jersey Fancy
620446002,1,0.016932203389830508,Dress,Garment Full body,Black,Jersey Basic
620556004,3,0.04514689265536723,Jacket,Garment Upper body,Dark Green,Outdoor
620585013,447,0.013071285026352705,T-shirt,Garment Upper body,Black,Jersey Fancy
620587005,4,0.014987288135593222,Underwear bottom,Underwear,Pink,"Under-, Nightwear"
620608004,22,0.010106317411402155,Sandals,Shoes,Light Purple,Shoes
620690001,2,0.01676271186440678,Blouse,Garment Upper body,Black,Blouses
620754001,186,0.024887916894477856,Sandals,Shoes,Black,Shoes
620762003,27,0.03879912115505335,T-shirt,Garment Upper body,Dark Blue,Knitwear
620870002,25,0.03486440677966102,Sneakers,Shoes,Dark Blue,Shoes
620911002,3,0.03727118644067796,Sweater,Garment Upper body,Yellowish Brown,Knitwear
620928006,67,0.023424740703263346,Polo shirt,Garment Upper body,Dark Red,Jersey Basic
620928008,68,0.02057926221335992,Polo shirt,Garment Upper body,Black,Jersey Basic
621018003,29,0.01639099941554646,Vest top,Garment Upper body,Black,Knitwear
621019002,85,0.017110269192422728,Sweater,Garment Upper body,Light Pink,Knitwear
621020003,90,0.015705649717514134,Cardigan,Garment Upper body,Light Pink,Knitwear
621248002,161,0.03181703337193388,Top,Garment Upper body,Light Blue,Dresses Ladies
621336003,46,0.02602910832719234,Vest top,Garment Upper body,Dark Grey,Unknown
621381010,409,0.031059715718370556,Trousers,Garment Lower body,Dark Blue,Trousers
621381011,1771,0.031090468853180713,Trousers,Garment Lower body,Black,Trousers
621381027,188,0.03338261810313738,Trousers,Garment Lower body,Dark Beige,Trousers
621400001,11,0.011773497688751928,Top,Garment Upper body,Dark Green,Unknown
621459001,11,0.021616332819722653,Dress,Garment Full body,Black,Dresses Ladies
621467001,562,0.034072712467579445,Shorts,Garment Lower body,White,Trousers
621473003,17,0.06339282153539384,Jacket,Garment Upper body,Greenish Khaki,Outdoor
621474001,6,0.027836158192090395,Blouse,Garment Upper body,Dark Blue,Dresses Ladies
621476001,59,0.026620798621085896,Sweater,Garment Upper body,Dark Blue,Knitwear
621522004,3,0.00868361581920904,T-shirt,Garment Upper body,Black,Jersey Fancy
621523004,10,0.009728813559322032,Polo shirt,Garment Upper body,Light Pink,Jersey Fancy
621551004,120,0.024097175141242926,Hoodie,Garment Upper body,Light Pink,Jersey Basic
621723004,1,0.023711864406779665,Sweater,Garment Upper body,Greenish Khaki,Knitwear
621734003,2,0.013966101694915255,Shirt,Garment Upper body,Dark Pink,Shirts
621746002,82,0.017301777594047132,Shorts,Garment Lower body,Dark Green,Shorts
621749001,305,0.011516310086135038,Shorts,Garment Lower body,Black,Shorts
621750001,24,0.023090395480225994,Hoodie,Garment Upper body,Grey,Jersey Fancy
621752001,76,0.010608608385370203,T-shirt,Garment Upper body,White,Jersey Fancy
621759001,480,0.015366560734463287,Bikini top,Swimwear,Green,Swimwear
621760001,389,0.01126173151496667,Swimwear bottom,Swimwear,Green,Swimwear
621844001,7,0.012273607748184019,Cardigan,Garment Upper body,Turquoise,Knitwear
621846012,553,0.02179204339963832,Bra,Underwear,Dark Red,"Under-, Nightwear"
621929001,32,0.0211573093220339,Sweater,Garment Upper body,Dark Blue,Jersey Basic
621966001,6,0.011451977401129944,Sweater,Garment Upper body,Black,Jersey Fancy
621972002,34,0.012764705882352942,Blouse,Garment Upper body,Light Blue,Blouses
621973002,1,0.010152542372881357,Vest top,Garment Upper body,White,Jersey Fancy
621976001,38,0.026842105263157896,Blouse,Garment Upper body,Black,Blouses
622017002,13,0.2773702737940026,Jacket,Garment Upper body,Black,Outdoor
622026002,131,0.03594384784577565,Dress,Garment Full body,White,Dresses Ladies
622116003,1,0.024389830508474576,Cardigan,Garment Upper body,Dark Blue,Jersey Fancy
622141009,4,0.028796610169491522,Other shoe,Shoes,Yellowish Brown,Shoes
622154001,22,0.018809707241910632,Shorts,Garment Lower body,Dark Blue,Jersey Fancy
622186001,17,0.0094506480558325,Vest top,Garment Upper body,White,Unknown
622213002,34,0.022166500498504486,Hoodie,Garment Upper body,Dark Blue,Jersey Fancy
622220002,15,0.019706214689265544,Sneakers,Shoes,Dark Blue,Shoes
622220011,18,0.03306120527306968,Sneakers,Shoes,Yellow,Shoes
622233001,1,0.01093220338983051,Hair/alice band,Accessories,White,Accessories
622267001,33,0.04774935798664612,Shirt,Garment Upper body,Black,Shirts
622271001,44,0.020510015408320505,Dress,Garment Full body,White,Dresses Ladies
622295002,202,0.03076044638362142,Skirt,Garment Lower body,Light Blue,Skirts
622314003,376,0.011550531914893624,Blouse,Garment Upper body,Light Orange,Blouses
622314012,412,0.012979430640118481,Blouse,Garment Upper body,Light Beige,Blouses
622339001,13,0.008046936114732724,T-shirt,Garment Upper body,White,Jersey Fancy
622370002,226,0.022820533973301332,Hoodie,Garment Upper body,Grey,Jersey Basic
622379004,3,0.008457627118644067,T-shirt,Garment Upper body,Dark Blue,Jersey Fancy
622406005,3,0.021288135593220337,Hoodie,Garment Upper body,Light Grey,Jersey Fancy
622406006,1,0.025406779661016947,Hoodie,Garment Upper body,Dark Blue,Jersey Fancy
622419001,22,0.05799229583975349,Jacket,Garment Upper body,Light Beige,Outdoor
622444002,2,0.011847457627118646,Top,Garment Upper body,Black,Jersey Fancy
622513001,2,0.022016949152542376,Trousers,Garment Lower body,Grey,Jersey Basic
622598001,1907,0.017584696879471704,Bikini top,Swimwear,Black,Swimwear
622744002,1312,0.02595446207110369,Leggings/Tights,Garment Lower body,Dark Blue,Jersey Fancy
622825009,31,0.015478950246036082,T-shirt,Garment Upper body,Black,Jersey Fancy
622840001,58,0.013944769140853302,Swimwear set,Swimwear,White,Swimwear
622852001,3,0.013548022598870056,Sweater,Garment Upper body,White,Jersey Fancy
622871001,4,0.04066101694915254,Dress,Garment Full body,Light Pink,Dresses/Skirts girls
622877002,97,0.029270836973615235,Trousers,Garment Lower body,Black,Jersey Fancy
622877006,139,0.02397658822094866,Trousers,Garment Lower body,Black,Jersey Fancy
622877007,42,0.028631557707828888,Trousers,Garment Lower body,Beige,Jersey Fancy
622879001,56,0.019243644067796606,Trousers,Garment Lower body,Dark Blue,Jersey Fancy
622890003,7,0.009501210653753025,T-shirt,Garment Upper body,Light Purple,Jersey Fancy
622896002,22,0.025830508474576273,Trousers,Garment Lower body,Light Blue,Trousers
622955007,758,0.05503794553016402,Boots,Shoes,Black,Shoes
622956001,1743,0.03719369487635771,Boots,Shoes,Black,Shoes
622958003,2956,0.04060491158459665,Sneakers,Shoes,Black,Shoes
622958015,169,0.029959883662621593,Sneakers,Shoes,Pink,Shoes
622958020,148,0.03974908382959227,Sneakers,Shoes,Greenish Khaki,Shoes
622966002,88,0.009625,Sneakers,Shoes,Pink,Shoes
622966009,239,0.020956386071909795,Sneakers,Shoes,Pink,Shoes
622967001,135,0.019310734463276847,Sandals,Shoes,Black,Shoes
622981001,388,0.02963961209156035,Trousers,Garment Lower body,Black,Trousers
622981012,41,0.03204630012401818,Trousers,Garment Lower body,Black,Trousers
623061003,14,0.029619854721549634,Swimsuit,Swimwear,Dark Green,Swimwear
623093002,1,0.0321864406779661,Jacket,Garment Upper body,Yellow,Outdoor
623218003,1,0.042016949152542366,Trousers,Garment Lower body,Yellowish Brown,Trousers
623248004,119,0.03278450363196126,Sandals,Shoes,Beige,Shoes
623275005,220,0.02031979969183359,Dress,Garment Full body,Pink,Dresses/Skirts girls
623276006,283,0.02141270886985685,Dress,Garment Full body,Dark Blue,Dresses/Skirts girls
623278001,57,0.02185251263752602,Bra,Underwear,Other,Jersey Fancy
623282003,56,0.014677663438256652,Trousers,Garment Lower body,Yellow,Trousers
623282005,29,0.016815312682641723,Trousers,Garment Lower body,Dark Red,Trousers
623283001,15,0.023570621468926557,Trousers,Garment Lower body,Dark Grey,Trousers
623283002,46,0.02251436993367723,Trousers,Garment Lower body,Pink,Trousers
623289007,11,0.028272727272727272,Skirt,Garment Lower body,White,Skirts
623317001,233,0.02054731941514512,Blouse,Garment Upper body,Light Pink,Blouses
623321002,383,0.04509638447581535,Dress,Garment Full body,Blue,Trousers Denim
623377003,19,0.016352363960749332,Other shoe,Shoes,Red,Shoes
623378004,9,0.01974199623352166,Sandals,Shoes,Light Pink,Shoes
623378006,9,0.021244821092278723,Sandals,Shoes,Gold,Shoes
623480001,47,0.02859394157951677,Trousers,Garment Lower body,Black,Trousers
623559007,8,0.007866525423728813,Pyjama set,Nightwear,Light Pink,"Under-, Nightwear"
623724005,118,0.024088049411088754,Pyjama set,Nightwear,Dark Blue,"Under-, Nightwear"
623724006,56,0.026005145278450357,Pyjama set,Nightwear,Grey,"Under-, Nightwear"
623765014,75,0.03795299435028249,Pyjama set,Nightwear,Grey,"Under-, Nightwear"
623765037,8,0.0391822033898305,Pyjama set,Nightwear,Off White,"Under-, Nightwear"
623820003,3,0.010152542372881357,Top,Garment Upper body,White,Jersey Fancy
623859003,37,0.045242327072835535,Polo shirt,Garment Upper body,White,Knitwear
623859004,47,0.04386296429859358,Polo shirt,Garment Upper body,Black,Knitwear
623860001,8,0.023245762711864404,Hoodie,Garment Upper body,Dark Blue,Unknown
623860004,5,0.024389830508474576,Hoodie,Garment Upper body,Dark Grey,Unknown
623864001,72,0.025359227871939734,Hoodie,Garment Upper body,Black,Unknown
623864005,21,0.027293785310734463,Hoodie,Garment Upper body,Black,Unknown
623873001,13,0.004900912646675359,Hair clip,Accessories,Other Pink,Accessories
623879001,77,0.005690953114681928,Hair/alice band,Accessories,Other Pink,Accessories
623887002,23,0.046248341930729554,Blazer,Garment Upper body,Black,Dressed
623891021,26,0.02033441981747067,Pyjama set,Nightwear,Light Pink,"Under-, Nightwear"
623903002,102,0.0196739780658026,Jumpsuit/Playsuit,Garment Full body,White,Dresses Ladies
623904004,3,0.007892655367231638,T-shirt,Garment Upper body,Red,Jersey Fancy
623934001,26,0.0631923076923077,Sandals,Shoes,Black,Shoes
623980004,179,0.01313180570021778,Leggings/Tights,Garment Lower body,Black,Jersey Basic
623980016,3,0.011757062146892655,Leggings/Tights,Garment Lower body,Light Pink,Jersey Basic
623980018,9,0.011909604519774011,Leggings/Tights,Garment Lower body,Dark Grey,Jersey Basic
623980025,10,0.01477457627118644,Leggings/Tights,Garment Lower body,Dark Red,Jersey Basic
623989001,49,0.03860290556900727,Other shoe,Shoes,Dark Beige,Shoes
623994001,117,0.02303056642039692,Boots,Shoes,Dark Grey,Shoes
624001004,4,0.012241525423728812,Sandals,Shoes,Dark Red,Shoes
624004001,17,0.03330309072781656,Boots,Shoes,Black,Shoes
624007001,100,0.027333389830508467,Slippers,Shoes,White,Shoes
624050003,206,0.010342767813065657,Scarf,Accessories,Light Orange,Accessories
624066006,189,0.01776674737691686,Sweater,Garment Upper body,Greenish Khaki,Knitwear
624067001,284,0.015424743375507277,Sweater,Garment Upper body,Off White,Knitwear
624067002,179,0.014993939967806076,Sweater,Garment Upper body,Other Pink,Knitwear
624071011,44,0.030951078582434507,Sweater,Garment Upper body,Light Pink,Knitwear
624120004,106,0.012431244003837553,Trousers,Garment Lower body,Dark Blue,Jersey Fancy
624122005,88,0.018107473035439133,Sweater,Garment Upper body,Grey,Jersey Fancy
624122007,135,0.01787244193345888,Sweater,Garment Upper body,Dark Blue,Jersey Fancy
624122008,43,0.021232952305873083,Sweater,Garment Upper body,Grey,Jersey Fancy
624151003,234,0.013431841228451391,Sweater,Garment Upper body,Grey,Knitwear
624151004,64,0.01507468220338983,Sweater,Garment Upper body,Dark Grey,Knitwear
624224002,11,0.011651771956856703,Shorts,Garment Lower body,Dark Grey,Jersey Fancy
624249001,63,0.006880279795534033,Fine cosmetics,Cosmetic,Pink,Accessories
624257017,472,0.07703066647515093,Trousers,Garment Lower body,Dark Blue,Trousers Denim
624257028,460,0.08149351510685338,Trousers,Garment Lower body,Dark Grey,Trousers Denim
624261002,15,0.0063310734463276844,Fine cosmetics,Cosmetic,Other Yellow,Accessories
624285001,132,0.0581901643554186,Jacket,Garment Upper body,Black,Outdoor
624383009,18,0.022723163841807906,Garment Set,Garment Full body,Light Grey,Jersey Fancy
624383011,70,0.023348426150121063,Garment Set,Garment Full body,Light Grey,Jersey Fancy
624443016,428,0.01590998732773641,Bodysuit,Garment Upper body,Light Pink,Jersey Fancy
624445002,120,0.015137994350282478,Garment Set,Garment Full body,Light Turquoise,Jersey Fancy
624445003,29,0.013485680888369374,Garment Set,Garment Full body,Light Pink,Jersey Fancy
624446002,100,0.03321627118644067,Dress,Garment Full body,Light Yellow,Dresses Ladies
624486002,4973,0.013014471365713829,T-shirt,Garment Upper body,White,Jersey Basic
624486018,490,0.012594050501556537,T-shirt,Garment Upper body,Yellow,Jersey Basic
624486028,817,0.012028317739559787,T-shirt,Garment Upper body,Beige,Jersey Basic
624486068,586,0.013016486377046345,T-shirt,Garment Upper body,Black,Jersey Basic
624486078,659,0.013105167048172646,T-shirt,Garment Upper body,Light Orange,Jersey Basic
624486092,139,0.013224119009876856,T-shirt,Garment Upper body,White,Jersey Basic
624494001,97,0.02134509872444521,Blouse,Garment Upper body,Light Blue,Blouses
624507002,16,0.022866525423728815,Sandals,Shoes,Off White,Shoes
624525002,29,0.010381063705435416,Sneakers,Shoes,Beige,Shoes
624535003,2,0.012762711864406778,Jumpsuit/Playsuit,Garment Full body,Grey,Jersey Basic
624537003,46,0.009552689756816508,Dress,Garment Full body,Light Pink,Jersey Basic
624543060,2,0.016830508474576268,Underwear bottom,Underwear,Light Pink,"Under-, Nightwear"
624544001,72,0.018446327683615826,Sneakers,Shoes,Dark Blue,Shoes
624546001,71,0.013274767247553117,Boots,Shoes,Light Orange,Shoes
624546006,43,0.016566022861647614,Boots,Shoes,Black,Shoes
624637001,161,0.019900200021054845,Scarf,Accessories,Off White,Accessories
624645010,54,0.016677338355304445,Top,Garment Upper body,Orange,Unknown
624658004,110,0.028035901386748836,Boots,Shoes,Beige,Shoes
624659004,72,0.03060475517890772,Sneakers,Shoes,Dark Blue,Shoes
624660001,97,0.013117595666608422,Boots,Shoes,White,Shoes
624662001,128,0.02102052436440678,Ballerinas,Shoes,Gold,Shoes
624674011,84,0.011286521388216307,Sweater,Garment Upper body,Yellow,Knitwear
624684005,73,0.047623635941490564,T-shirt,Garment Upper body,Greenish Khaki,Jersey Basic
624684008,60,0.05011412429378524,T-shirt,Garment Upper body,Black,Jersey Basic
624691005,16,0.020468220338983052,Trousers,Garment Lower body,Dark Blue,Woven/Jersey/Knitted mix Baby
624700001,13,0.013398956975228159,Top,Garment Upper body,Black,Jersey Fancy
624723002,80,0.020952754237288134,Sweater,Garment Upper body,Pink,Jersey Fancy
624734002,50,0.0439193220338983,Shirt,Garment Upper body,Black,Shirts
624782004,33,0.02844324601951721,Underwear set,Underwear,Off White,"Under-, Nightwear"
624800002,13,0.008457627118644066,Belt,Accessories,Dark Blue,Shoes
624828006,1,0.016762711864406782,Pyjama set,Nightwear,Light Purple,"Under-, Nightwear"
624868001,16,0.038320974576271184,Skirt,Garment Lower body,Black,Unknown
624895001,214,0.05172619990495801,Trousers,Garment Lower body,Black,Trousers
624901014,157,0.012265248839468864,Pyjama bottom,Nightwear,Dark Blue,"Under-, Nightwear"
624917001,6,0.016932203389830508,Trousers,Garment Lower body,Grey,Trousers
624940002,16,0.021741525423728817,Shirt,Garment Upper body,Blue,Dresses/Skirts girls
624959005,166,0.023636614253624653,Pyjama set,Nightwear,Pink,"Under-, Nightwear"
624959007,68,0.0242926221335992,Pyjama set,Nightwear,Dark Grey,"Under-, Nightwear"
624967004,62,0.02182859486057956,Trousers,Garment Lower body,Pink,Unknown
624975004,47,0.013049044356292824,Vest top,Garment Upper body,Dark Blue,"Under-, Nightwear"
625027006,34,0.05739880358923229,Jacket,Garment Upper body,Red,Outdoor
625047001,9,0.026969868173258006,Trousers,Garment Lower body,Light Blue,Trousers Denim
625068009,4,0.009114406779661017,Cap/peaked,Accessories,Grey,Accessories
625090004,21,0.04611138014527844,Jacket,Garment Upper body,Dark Blue,Outdoor
625105007,27,0.028239171374764588,Jacket,Garment Upper body,Dark Blue,Outdoor
625114009,10,0.0321864406779661,Jacket,Garment Upper body,Red,Outdoor
625114011,65,0.03210247718383312,Jacket,Garment Upper body,Yellow,Outdoor
625114028,33,0.033100154083204915,Jacket,Garment Upper body,Dark Blue,Outdoor
625114031,15,0.0321864406779661,Jacket,Garment Upper body,Red,Outdoor
625125001,3,0.011282485875706216,Hair/alice band,Accessories,Blue,Woven/Jersey/Knitted mix Baby
625131001,5,0.024389830508474576,T-shirt,Garment Upper body,Dark Orange,Woven/Jersey/Knitted mix Baby
625135001,33,0.023108371854134568,Dress,Garment Full body,Blue,Woven/Jersey/Knitted mix Baby
625137001,1,0.011847457627118646,Trousers,Garment Lower body,Blue,Woven/Jersey/Knitted mix Baby
625144001,6,0.03868361581920903,Cardigan,Garment Upper body,Grey,Woven/Jersey/Knitted mix Baby
625146001,19,0.008079393398751114,Sunglasses,Accessories,Black,Accessories
625149001,9,0.006525423728813559,Hat/brim,Accessories,Dark Blue,Accessories
625174001,26,0.06936310299869622,Jumpsuit/Playsuit,Garment Full body,Black,Dresses Ladies
625179002,592,0.07551397159871744,Dress,Garment Full body,Black,Dresses Ladies
625181004,1,0.020322033898305086,Jacket,Garment Upper body,Orange,Outdoor
625193003,75,0.06052248587570622,Jacket,Garment Upper body,Dark Blue,Outdoor
625210001,209,0.023614629794826036,Cardigan,Garment Upper body,Grey,Jersey Fancy
625216027,22,0.024401386748844376,Underwear bottom,Underwear,Greenish Khaki,"Under-, Nightwear"
625227001,1,0.04320338983050847,Trousers,Garment Lower body,Grey,Outdoor
625269002,4,0.004877118644067796,Trousers,Garment Lower body,Light Pink,Jersey Basic
625321003,1380,0.023863952345860917,T-shirt,Garment Upper body,Black,Jersey Fancy
625342002,708,0.030496217562003356,Skirt,Garment Lower body,Black,Skirts
625358002,21,0.017692493946731235,Dress,Garment Full body,Dark Green,Dresses Ladies
625405003,4,0.02934745762711864,Hoodie,Garment Upper body,Dark Blue,Unknown
625506031,10,0.017745762711864406,Trousers,Garment Lower body,Grey,Jersey Basic
625522001,107,0.0541035957547917,Jacket,Garment Upper body,Dark Blue,Outdoor
625522004,43,0.06272132439889634,Jacket,Garment Upper body,Black,Outdoor
625543002,139,0.07594744543348374,Jacket,Garment Upper body,Dark Blue,Outdoor
625618001,5,0.024389830508474576,Jumpsuit/Playsuit,Garment Full body,Black,Dresses Ladies
625624001,187,0.02531904287138582,Sweater,Garment Upper body,Black,Jersey Fancy
625650001,16,0.012491525423728812,Cardigan,Garment Upper body,Pink,Knitwear
625653017,26,0.019114732724902217,Hoodie,Garment Upper body,Light Grey,Jersey Basic
625653023,35,0.020064891041162228,Hoodie,Garment Upper body,Light Grey,Jersey Basic
625663002,7,0.0375593220338983,Jacket,Garment Upper body,Light Grey,Outdoor
625671002,39,0.02823468057366362,Outdoor trousers,Garment Lower body,Dark Blue,Outdoor
625672001,94,0.020420483231157586,Sneakers,Shoes,Light Pink,Shoes
625691001,10,0.009610169491525423,Top,Garment Upper body,Light Yellow,Jersey Fancy
625691004,59,0.00542803792013789,Top,Garment Upper body,White,Jersey Fancy
625702004,45,0.011714500941619585,T-shirt,Garment Upper body,Dark Blue,Jersey Fancy
625705005,10,0.03250677966101695,Hoodie,Garment Upper body,White,Outdoor
625779003,9,0.011282485875706214,Trousers,Garment Lower body,Black,Jersey Fancy
625787003,39,0.013588005215123862,Shirt,Garment Upper body,Light Red,Blouses
625787005,82,0.018884456386936754,Shirt,Garment Upper body,Dark Blue,Blouses
625819003,317,0.019083302144041057,Shirt,Garment Upper body,White,Blouses
625868009,17,0.013151545363908274,Vest top,Garment Upper body,Dark Blue,Jersey Basic
625877003,30,0.026219209039548018,T-shirt,Garment Upper body,White,Unknown
625880001,12,0.05444632768361582,Sweater,Garment Upper body,Black,Unknown
625913004,74,0.06287883646358225,Jacket,Garment Upper body,Greenish Khaki,Outdoor
625939018,2,0.005067796610169492,T-shirt,Garment Upper body,Grey,Jersey Basic
625950002,15,0.016137853107344634,Jacket,Garment Upper body,Dark Green,Outdoor
626007001,1,0.011000000000000001,Earring,Accessories,Light Beige,Accessories
626052011,178,0.016815844601028376,Blouse,Garment Upper body,Light Blue,Dresses/Skirts girls
626060001,65,0.012501434159061279,Underwear bottom,Underwear,Light Pink,"Under-, Nightwear"
626173003,20,0.022732203389830508,Blouse,Garment Upper body,Light Blue,Dresses/Skirts girls
626191002,1,0.025406779661016947,Blouse,Garment Upper body,Black,Blouses
626257003,39,0.0038048674489352444,T-shirt,Garment Upper body,White,Jersey Fancy
626257007,3,0.008457627118644067,T-shirt,Garment Upper body,Light Green,Jersey Fancy
626257009,6,0.0035706214689265534,T-shirt,Garment Upper body,Grey,Jersey Fancy
626257017,72,0.006169020715630883,T-shirt,Garment Upper body,Red,Jersey Fancy
626263008,773,0.02407836516324245,Leggings/Tights,Garment Lower body,Dark Blue,Jersey Fancy
626263018,45,0.020664406779661013,Leggings/Tights,Garment Lower body,White,Jersey Fancy
626356004,5,0.0028677966101694915,Vest top,Garment Upper body,Greenish Khaki,Jersey Fancy
626380001,75,0.01065491525423729,Sweater,Garment Upper body,Dark Orange,Jersey Fancy
626392001,7,0.01565617433414044,Trousers,Garment Lower body,Green,Jersey Fancy
626405005,209,0.006275079069013059,T-shirt,Garment Upper body,Black,Jersey Fancy
626406001,23,0.010907148120854828,Top,Garment Upper body,Dark Blue,Jersey Fancy
626410004,69,0.01000982559567674,T-shirt,Garment Upper body,White,Jersey Fancy
626440010,202,0.014296190636012748,Sweater,Garment Upper body,Black,Jersey Fancy
626441009,338,0.03110540567646172,Leggings/Tights,Garment Lower body,Black,Jersey Fancy
626442013,161,0.026701336982840305,Sweater,Garment Upper body,Grey,Jersey Fancy
626442018,195,0.031524467622772695,Sweater,Garment Upper body,Light Pink,Jersey Fancy
626442021,78,0.028575619295958282,Sweater,Garment Upper body,Black,Jersey Fancy
626443001,129,0.014932466167389307,Leggings/Tights,Garment Lower body,Black,Jersey Fancy
626443007,25,0.013410847457627117,Leggings/Tights,Garment Lower body,Black,Jersey Fancy
626443009,259,0.015962437013284456,Leggings/Tights,Garment Lower body,Black,Jersey Fancy
626444005,57,0.015465953018138558,Sweater,Garment Upper body,Dark Grey,Jersey Fancy
626445017,110,0.01789368258859784,Sweater,Garment Upper body,Dark Blue,Jersey Fancy
626446001,255,0.01885370555001662,Sweater,Garment Upper body,White,Jersey Fancy
626446002,161,0.022322876092220223,Sweater,Garment Upper body,Black,Jersey Fancy
626448008,26,0.024578878748370274,Sweater,Garment Upper body,Dark Blue,Jersey Fancy
626463002,438,0.043488739261667075,Dress,Garment Full body,Black,Jersey Fancy
626521001,10,0.03822033898305084,Jumpsuit/Playsuit,Garment Full body,Black,Jersey Fancy
626547002,17,0.012039880358923229,T-shirt,Garment Upper body,Light Turquoise,Jersey Fancy
626563001,6,0.0038248587570621465,T-shirt,Garment Upper body,Light Turquoise,Jersey Fancy
626563002,7,0.004813559322033899,T-shirt,Garment Upper body,White,Jersey Fancy
626574006,7,0.0096682808716707,Shorts,Garment Lower body,Black,Trousers
626588005,524,0.0323130094449476,Jacket,Garment Upper body,Yellowish Brown,Outdoor
626610001,26,0.00816818774445893,Top,Garment Upper body,Grey,Jersey Fancy
626610002,37,0.015965643609711404,Top,Garment Upper body,Black,Jersey Fancy
626615007,25,0.010576271186440677,Top,Garment Upper body,Light Pink,Jersey Fancy
626683001,12,0.006649717514124294,Cap/peaked,Accessories,Yellow,Accessories
626684001,59,0.0471249640907785,Jumpsuit/Playsuit,Garment Full body,Dark Blue,Trousers
626702002,84,0.020870056497175136,Trousers,Garment Lower body,Black,Trousers
626702006,46,0.023417096536477524,Trousers,Garment Lower body,Dark Red,Trousers
626702009,1,0.025406779661016947,Trousers,Garment Lower body,Black,Trousers
626704003,42,0.01344592413236481,Trousers,Garment Lower body,Dark Blue,Trousers
626793002,28,0.0392269975786925,Other accessories,Accessories,Dark Blue,Accessories
626838001,30,0.002932203389830509,Necklace,Accessories,Light Turquoise,Accessories
626838002,32,0.005873411016949152,Necklace,Accessories,Light Pink,Accessories
626887002,25,0.025264406779661016,Sweater,Garment Upper body,Grey,Knitwear
626947001,11,0.0024206471494607087,Other accessories,Accessories,Other Pink,Accessories
626959003,34,0.008257726819541374,Gloves,Accessories,Black,Accessories
627009005,199,0.01806524146154501,Sweater,Garment Upper body,Grey,Jersey Fancy
627019001,35,0.010751089588377725,Top,Garment Upper body,Dark Grey,Jersey Fancy
627047005,21,0.020685230024213075,Sweater,Garment Upper body,Light Pink,Jersey Fancy
627068003,53,0.04612280140709946,Sneakers,Shoes,Greenish Khaki,Shoes
627088002,31,0.014524330235101145,Leggings/Tights,Garment Lower body,Black,Jersey Fancy
627101006,42,0.0147227602905569,Dress,Garment Full body,Black,Jersey Basic
627113002,45,0.025578907721280603,Trousers,Garment Lower body,Black,Trousers
627143002,12,0.01896610169491526,Trousers,Garment Lower body,Greenish Khaki,Jersey Basic
627147001,898,0.01719684043637462,Bikini top,Swimwear,Dark Red,Swimwear
627150001,50,0.01939050847457627,Shorts,Garment Lower body,Black,Trousers
627171001,210,0.03104269572235671,Trousers,Garment Lower body,Black,Trousers
627182001,65,0.025973402868318125,Trousers,Garment Lower body,Black,Trousers
627210002,4,0.01286864406779661,Cap/peaked,Accessories,Light Grey,Accessories
627214001,54,0.01921343377275581,Sweater,Garment Upper body,Grey,Knitwear
627260001,63,0.02778396556362658,Sweater,Garment Upper body,Grey,Knitwear
627267003,102,0.03029744101030242,Other accessories,Accessories,Off White,Swimwear
627282001,2,0.01676271186440678,Swimsuit,Swimwear,Black,Swimwear
627283001,1,0.011847457627118646,Swimwear set,Swimwear,Light Turquoise,Swimwear
627360001,3,0.07049152542372882,Blazer,Garment Upper body,Black,Dressed
